video_id,author,comment,like,date,topic
GzdFV_r-SHM,@maskeri6103,Buat nyeprot padi bisa mas,0,2024-02-03T10:14:56Z,pengendalian hama
GzdFV_r-SHM,@lusituba4328,Untuk lalat buah bisa gk mas bro,0,2024-02-03T09:39:47Z,pengendalian hama
GzdFV_r-SHM,@alfa2alfanalfans48,Fungsi soda kue untuk apa bang,0,2024-02-03T09:23:30Z,pengendalian hama
GzdFV_r-SHM,@aprizalindrajaya1960,Kalau si semrotkan saat jeruk berbunga apa tidak rontok bunga jeruk bos q?,0,2024-02-03T08:46:21Z,pengendalian hama
GzdFV_r-SHM,@DjokoSusilo-x6z,Terimakasih atas kebaikan saudara,0,2024-02-03T08:06:36Z,pengendalian hama
GzdFV_r-SHM,@MrHazhans,iki akal²ane sampean dewe opo jare penyuluh pertanian,0,2024-02-03T08:00:05Z,pengendalian hama
GzdFV_r-SHM,@AhmadShoim-x5l,Untuk basmi wereng bisa gk mas,0,2024-02-03T07:35:38Z,pengendalian hama
GzdFV_r-SHM,@safahidrofarm5975,Bunganya rontok gak mas bos,0,2024-02-03T07:31:13Z,pengendalian hama
GzdFV_r-SHM,@lombokabang3134,Terima  kasih  mas bro  udh kasih  resep  bagus..,2,2024-02-03T06:42:20Z,pengendalian hama
GzdFV_r-SHM,@hartonolandak9673,Seprey berapa hari X mas?,0,2024-02-03T06:21:15Z,pengendalian hama
GzdFV_r-SHM,@junedwelah4099,Trima kasih infonya kang....berarti untuk semut juga bisa ya?karna biasanya bnyak semut pada tnaman lada.,0,2024-02-03T04:44:11Z,pengendalian hama
GzdFV_r-SHM,@ZaeniNadhif-sb6mb,Mantap mas,0,2024-02-03T04:27:44Z,pengendalian hama
GzdFV_r-SHM,@aripilmiawan1232,Terimakasih Pak untuk ilmunya 🙏,2,2024-02-03T04:14:10Z,pengendalian hama
GzdFV_r-SHM,@ketutsupatni1713,Kalo sisa boleh pake utk selanjutnya ya,0,2024-02-03T03:30:22Z,pengendalian hama
GzdFV_r-SHM,@cameliatedjorahardjo9212,"Chanelnya belajar ORGANIK...
Tapi kok pake KIMIA....",0,2024-02-03T03:08:41Z,pengendalian hama
GzdFV_r-SHM,@BettyHimawan,Disemprotkan pd tnman dlm semingu 1 atau 2 x ?,0,2024-02-03T02:07:02Z,pengendalian hama
GzdFV_r-SHM,@hematchannel0771,Akan saya coba walau hati bertanya2 knpa harus bodrek kan bodrek itu obat pk????,0,2024-02-03T01:55:01Z,pengendalian hama
GzdFV_r-SHM,@mamankkitta2989,Wajib di ketahui semua petani ilmu mahal ini,0,2024-02-03T01:53:10Z,pengendalian hama
GzdFV_r-SHM,@ainulyakin9388,Untuk basmi kutu kebul yang sudah bandel pada tanaman terong apa bisa pak🙏🙏,0,2024-02-02T23:03:23Z,pengendalian hama
GzdFV_r-SHM,@Suhaya478,Makasih atas infonya salam kenal dari Suhaya 478,0,2024-02-02T22:34:53Z,pengendalian hama
GzdFV_r-SHM,@yanishoras6448,Kalau untuk anggrek pak...bisakah..kuncup bunga sering gagal mekar...bungapun sering tiba2 layu,1,2024-02-02T21:45:46Z,pengendalian hama
GzdFV_r-SHM,@samsudinsamsudin3447,"Sip
Tetap smangat kang 0rganik
Berkah sll
Aamiin",1,2024-02-02T19:17:18Z,pengendalian hama
GzdFV_r-SHM,@antonmio,Tenan pora iki....,1,2024-02-02T18:11:44Z,pengendalian hama
GzdFV_r-SHM,@navytourtravel2074,Sangat bermanfaat... makasih infonya,0,2024-02-02T16:58:48Z,pengendalian hama
GzdFV_r-SHM,@dodichandra2912,Yang di maksud Soda Kue itu yg gmna Bg,1,2024-02-02T16:37:43Z,pengendalian hama
GzdFV_r-SHM,@dodichandra2912,Kalau untuk Pohon Sawit bisa ngak bg...,0,2024-02-02T16:36:43Z,pengendalian hama
GzdFV_r-SHM,@bundaidealislamy,Terimakasih tutorialnya sangat bermanfaat,1,2024-02-02T16:19:52Z,pengendalian hama
GzdFV_r-SHM,@edisuryadi618,"Untuk ulat  bisa gakk  ,caranya",0,2024-02-02T16:13:45Z,pengendalian hama
GzdFV_r-SHM,@CakSihabTVChannel,Salamkenal mantap bang tutorisnya,0,2024-02-02T15:43:18Z,pengendalian hama
GzdFV_r-SHM,@SekawanCuan04,Mantap,0,2024-02-02T14:59:20Z,pengendalian hama
GzdFV_r-SHM,@algiangkat4938,"Kalau tanaman terong boleh , gimana caranya ito...",0,2024-02-02T14:18:06Z,pengendalian hama
GzdFV_r-SHM,@hendriyanto1437,"kenapa bodek? kan pereda nyeri 
singkatnya abis kepanasan langsung diobati pake pereda nyerinya ?",1,2024-02-02T14:17:38Z,pengendalian hama
GzdFV_r-SHM,@_wisanggeni7867,Apakah boleh dicampur dg fungsisida,0,2024-02-02T13:51:11Z,pengendalian hama
GzdFV_r-SHM,@multigrafting6950,"TERIMA KASIH INFORMASINYA SANGAT BERMANFAAT,  AKAN SAYA COBA UNTUK POHON ANGGUR",4,2024-02-02T13:48:18Z,pengendalian hama
GzdFV_r-SHM,@syidatulrosidah777,"Kalo untuk tanaman sawi bisa gak mas,dan dosis berapa per liter?trimakasih....",0,2024-02-02T13:39:37Z,pengendalian hama
GzdFV_r-SHM,@SitiAminah-g2p3q,"Waalaikum salam wr wb...,tuk tanaman cabe disemprot berapa kali perminggu pak?",2,2024-02-02T13:39:21Z,pengendalian hama
GzdFV_r-SHM,@BayuBintang-sj9vg,Bisah semua tanaman kang,0,2024-02-02T13:38:26Z,pengendalian hama
GzdFV_r-SHM,@christian-jx5rd,mematikan lalat buah gak om? pusing bnget gara2 lalatbuah..,0,2024-02-02T13:18:00Z,pengendalian hama
GzdFV_r-SHM,@johnkeliat6294,Berapa lama bisa di simpan bang,0,2024-02-02T13:00:45Z,pengendalian hama
GzdFV_r-SHM,@Ikawati-uj9bu,Di seprey  pada bwang merah dk papa ms dk gosong daun nya?,0,2024-02-02T12:59:57Z,pengendalian hama
GzdFV_r-SHM,@UttaMuttar-v6e,Top markotop,1,2024-02-02T12:46:26Z,pengendalian hama
GzdFV_r-SHM,@djokotristiawan5475,Untuk mengusir lalat buah bisa pak bos?,1,2024-02-02T12:35:31Z,pengendalian hama
GzdFV_r-SHM,@SERBA_SERBI_channel,Apakah bisa untuk tanaman padi mas.,1,2024-02-02T12:27:14Z,pengendalian hama
GzdFV_r-SHM,@OppoA3s-d3f,Sludep bisa ngk pk,1,2024-02-02T12:20:15Z,pengendalian hama
GzdFV_r-SHM,@Haydarpaprandom,Gpu diganti minyak kayu putih boleh ga pak?,0,2024-02-02T12:06:27Z,pengendalian hama
GzdFV_r-SHM,@leomacanjawa9345,Trima kasih ilmunya luuurrr akan ku coba,1,2024-02-02T11:10:56Z,pengendalian hama
GzdFV_r-SHM,@paktono123tono5,Kalau untuk membasmi semut bisa ga mas ?,1,2024-02-02T09:59:14Z,pengendalian hama
GzdFV_r-SHM,@HarunToyib,"Sekali terimakasih mas
Semoga selalu sehat",1,2024-02-02T09:40:57Z,pengendalian hama
GzdFV_r-SHM,@kuswantomr2394,Hadir menyimak,1,2024-02-02T09:23:09Z,pengendalian hama
GzdFV_r-SHM,@misranbro4620,pak kalau untuk 1 liter air berapa dosis yg harus kita pakai..terimakasih,1,2024-02-02T08:52:45Z,pengendalian hama
GzdFV_r-SHM,@chikole8515,kalau di campur sama pupuk daun. gimana bang?,1,2024-02-02T06:44:38Z,pengendalian hama
GzdFV_r-SHM,@aleshasofy1251,Aman ga om buat rutinan??  Sesuai dosis,0,2024-02-02T06:44:12Z,pengendalian hama
JL2VZdA9wuc,@kebundohensindonesia,Kalau untuk mengatasi belalang juga bisa bang? Terimakasih atas pencerahannya,0,2026-01-01T10:45:52Z,pengendalian hama
JL2VZdA9wuc,@handryyudistira848,Ini cocok buat ngusir LALAT gak? Dan boleh tidak untuk tanaman buah buahan?,0,2025-12-20T13:01:34Z,pengendalian hama
JL2VZdA9wuc,@kakakspeaker4140,Makasih info nya bang.,0,2025-12-12T00:25:47Z,pengendalian hama
JL2VZdA9wuc,@oktovianuskendek4030,Terima kasih untuk ilmunya Mas❤,0,2025-12-03T05:24:49Z,pengendalian hama
JL2VZdA9wuc,@komariahoppo4535,daun kangkung daun bym ku bolong,0,2025-11-01T05:57:39Z,pengendalian hama
JL2VZdA9wuc,@rumibaylah501,Terima kasih sangat bermanfaat juga tidak ribet,0,2025-10-21T02:05:15Z,pengendalian hama
JL2VZdA9wuc,@mamanrukmana79,Terima kasih ilmunya bang,0,2025-09-27T12:48:39Z,pengendalian hama
JL2VZdA9wuc,@HaikalAjmal-v9z,Kalo didiamkan kurang dari 1 hari gimana? Soalnya tanaman buncis saya daunnya dah parah dimakan serangga. Pengen sesegera mungkin nyemprot,0,2025-09-22T10:15:36Z,pengendalian hama
JL2VZdA9wuc,@dewinurjanah-q2u,kak kalau tanamannya tidak tumbuh2 gimana ya ka cara supaya tumbuh dan subur,0,2025-09-08T08:39:02Z,pengendalian hama
JL2VZdA9wuc,@BundhaeAmfa,"Mau saya coba smogah ampuh ya pak🙏🏼 saya pemula blajar menanam sayur dan buah dan ini sedih banget daun tomat,terong dan cabe saya sudah di serang hama ulat dan kumbang juga belalang yg kecil² itu😢",0,2025-09-01T01:04:46Z,pengendalian hama
JL2VZdA9wuc,@husnidaaziz6299,Alhamdulillah...Terima kasih telah berbagi ilmu,0,2025-08-25T03:46:34Z,pengendalian hama
JL2VZdA9wuc,@MeccaKesuma,Kalo dr pertama tanam benih stlh berdaun itu semprotnya brp hr sekali y mas,0,2025-08-13T08:51:39Z,pengendalian hama
JL2VZdA9wuc,@iy1280,Apa bisa buat tanaman padi pak,0,2025-08-08T11:41:07Z,pengendalian hama
JL2VZdA9wuc,@iy1280,Apa bias buat tanaman padi,0,2025-08-08T11:36:27Z,pengendalian hama
JL2VZdA9wuc,@RdyWan,Kalau untuk walangsangit bisa gk tuh,0,2025-07-26T02:27:09Z,pengendalian hama
JL2VZdA9wuc,@RusmanetaLina,"Makasih ilmunya, 
Saya suka berkebun , 
Tapi blm paham dg menangani hama2nya, 
Sukses selalu,",0,2025-07-24T01:47:33Z,pengendalian hama
JL2VZdA9wuc,@anarahayu3059,Kalo langsung gmna ya,0,2025-07-24T01:04:20Z,pengendalian hama
JL2VZdA9wuc,@Fatmawati-p9z,Apa bisa untuk tanaman bunga  lavender,0,2025-07-11T11:13:40Z,pengendalian hama
JL2VZdA9wuc,@Nixxx493,"Apa bisa untuk lalat daun
?",0,2025-07-04T14:31:54Z,pengendalian hama
JL2VZdA9wuc,@KeyshaAprianti-n7k,"ada takaran nya tidak pak, untuk tanaman yang masih sedikit kira"" berapa sihung bawang putih ?",0,2025-07-04T05:23:11Z,pengendalian hama
JL2VZdA9wuc,@RainiKoto-el4wj,Aamiin Yarabbal alamiin,0,2025-07-04T02:26:41Z,pengendalian hama
JL2VZdA9wuc,@Arz474,😊 tarima kaseh kakak,0,2025-06-30T02:37:45Z,pengendalian hama
JL2VZdA9wuc,@sriintarti7753,Terima kasih bang akan saya coba,0,2025-06-27T07:27:45Z,pengendalian hama
JL2VZdA9wuc,@MarholongSinambela,Akan ku coba semoga berhasil,0,2025-06-26T01:18:50Z,pengendalian hama
JL2VZdA9wuc,@devitaasy6615,"Kalo hama Oteng Oteng dan belalang bisa juga kah pak ??
Tanaman Sawi ku juga kena hama jenis itu",0,2025-05-31T06:06:11Z,pengendalian hama
JL2VZdA9wuc,@suhardinemail6800,Sangat bermanfaat.,0,2025-05-24T11:09:42Z,pengendalian hama
JL2VZdA9wuc,@EkaNurcahya-o8n,Waktu penyemprotan nya pagi atau sore ?,0,2025-05-01T23:50:44Z,pengendalian hama
JL2VZdA9wuc,@GhaisanAltamis-y4p,Bang klo bwt bunga jga bisa ga..😭😭 daun nya hbz😢,0,2025-04-23T10:18:44Z,pengendalian hama
JL2VZdA9wuc,@RisdaFitriyani,Kalau dicampur daun sirsak utk 2 liter air daunnya seberapa banyak pak? Syukron jazakallahu khairan katsiran,0,2025-04-22T01:45:38Z,pengendalian hama
JL2VZdA9wuc,@Maryasstory,Geli liat ulatnya 😢😢😢,0,2025-04-19T06:44:56Z,pengendalian hama
JL2VZdA9wuc,@afllezcool7373,"Buat hama belalang apakah bisa pak?
   Daun tanamanku habis sama belalang kecil, kemarin udah coba pakai ramuan sunlight+minyak tapi daun menguning dan bercak hitam",0,2025-04-12T14:34:12Z,pengendalian hama
JL2VZdA9wuc,@muhammadridwan3881,masyaallah keren bang,0,2025-04-06T11:22:04Z,pengendalian hama
JL2VZdA9wuc,@ohayosemua,Itu setiap hari atau satu Minggu sekali,0,2025-03-27T14:47:05Z,pengendalian hama
JL2VZdA9wuc,@lilisdindin1544,Terimakasih infonya sangat bermanfaat,0,2025-03-24T08:38:01Z,pengendalian hama
JL2VZdA9wuc,@PipitPuryanti,Nyimak,0,2025-03-14T12:31:21Z,pengendalian hama
JL2VZdA9wuc,@h3w-s2t,"Bawang putih juga bisa untuk atasi busuk daun dan bolong"" putih tidak mas,,mohon di jawab 🙏🏻",0,2025-03-06T09:13:21Z,pengendalian hama
JL2VZdA9wuc,@wahidaturrobia4792,Kalau buat hama belalang ampuh juga tidak bang?,0,2025-03-04T10:06:02Z,pengendalian hama
JL2VZdA9wuc,@CaptYo8_Channel,Bg Apakah bisa di semprotkan ke tanaman hidroponik ?,0,2025-02-24T09:28:54Z,pengendalian hama
JL2VZdA9wuc,@siskanbancin6816,Berapa kali penyemprotan d lakukan min?,0,2025-02-24T08:57:08Z,pengendalian hama
JL2VZdA9wuc,@FivitMukhroda,Buat tutorial pestisida yg dari daun pepaya dong kak. Air dan daun pepayanya berapa😊,0,2025-02-20T10:16:36Z,pengendalian hama
JL2VZdA9wuc,@NenkBezo,Untuk belalang besar bisa gak bang,0,2025-02-13T22:00:52Z,pengendalian hama
JL2VZdA9wuc,@sevenbackpacker,"Kalau untuk 1 tanaman saja,apakah harus 5 siung bawang dan 2 liter air?",0,2025-02-09T08:54:06Z,pengendalian hama
JL2VZdA9wuc,@makruffahrezaa889,Itu ada tanaman kailan juga ya?,0,2025-02-08T08:48:45Z,pengendalian hama
JL2VZdA9wuc,@RahmatHabibi-i8u,"Ok bg, terimakasih impo nya👍👍👍",0,2025-02-02T11:33:34Z,pengendalian hama
JL2VZdA9wuc,@IgedearySentanu,Berapa kali itu di siram dalam seminggu bang,0,2025-01-23T00:33:34Z,pengendalian hama
JL2VZdA9wuc,@Leonitanita-gf2pt,"Pak kalau sayuran daunnya bolong bukan karna ulat,,hama nya tidak terlihat bisa juga ya pakai ini?",0,2025-01-19T09:44:14Z,pengendalian hama
JL2VZdA9wuc,@yuanfitriani3153,Gass dicoba.. mksh ilmunya bg.. sawi pagodaku bolong2 dan gundul.. klo gk belalang ya ulat seperti itu😢,0,2025-01-17T02:07:06Z,pengendalian hama
JL2VZdA9wuc,@kembarhandayani7976,"Kalau d campur dg daun paya dan lidah buaya boleh gak bang, lebih efektif mana bang perbandinganya???",0,2025-01-16T05:04:51Z,pengendalian hama
JL2VZdA9wuc,@AlfiWardi,Terimakasih banyak bang ilmunya,0,2025-01-15T11:20:30Z,pengendalian hama
JL2VZdA9wuc,@arisaputro3551,Untuk di makan hewan sperti iguana dll yg makan sayuran berbahaya tidak yaaa efek pedasnya..atah lainnha dr air buatan itu,0,2025-01-14T09:13:23Z,pengendalian hama
JL2VZdA9wuc,@elfiaeriana4326,"Semut merah, semut hitam, bisa mati gak Bang? Karena Tanah kebun dan halaman rumah banyak semut merah dan semut hitam besar",0,2025-01-13T12:26:34Z,pengendalian hama
JL2VZdA9wuc,@Rizkyofficial316,Tapi bang hama bintik hitam kutu bisa ilang kah pake ini soal nya baru coba barusan udah liat konten,0,2025-01-10T08:22:13Z,pengendalian hama
JL2VZdA9wuc,@Rizkyofficial316,Terima kasih ka ilmu nya liat konten ini aku langsung uji cobq semoga saja hama hama nya ga nempel trua soal nya baru pertama kali bikij tanaman hidroponik bingung harus gimana cara hilangin hama hama nya,0,2025-01-10T08:19:53Z,pengendalian hama
JL2VZdA9wuc,@LijonCenayan-zn6mz,Aku mau Budi daya lada perdu 3 ha ingin menghasilkan 1 meliyar rupiah/th semoga visi misi ini membawa berkat yg menggembirakan setelah 4 tahun mendatang.,3,2025-01-04T18:09:37Z,pengendalian hama
JL2VZdA9wuc,@papa_dowski4296,"Untuk pencegahan hama,apa bisa tiap hari di semprot batang dan daun nya?mksh",0,2024-12-22T14:25:25Z,pengendalian hama
JL2VZdA9wuc,@whehwye8113,Kalo buat mebasmi kutu putih dimedi gina om?,0,2024-12-22T05:14:06Z,pengendalian hama
JL2VZdA9wuc,@aqilaqila9655,"Makasih banyak bang ilmu nya , simpel tidak ribet",1,2024-12-19T14:37:57Z,pengendalian hama
JL2VZdA9wuc,@indrirahayu6850,"bahan bawang putih 5 siung tidak di kupas
daun sirsak 
daun pepaya 
air 2liter 
blender
di blender semua bahan nyaaa
campur kan ke air 2liter
di rendam semlm 1hari 1malam

setelah di rendam ,lalu di saring dan di masukin ke dalam. wadah semprotan 
setelah itu air untuk membasmi hama sudah bisa di semprotkan/ digunakan",1,2024-12-13T05:33:20Z,pengendalian hama
JL2VZdA9wuc,@Xyenzxz08,"Bng kira"" kalo di spray di tanaman pepaya yng berusia 3 pekan aman gk?",0,2024-12-07T02:20:50Z,pengendalian hama
JL2VZdA9wuc,@kasaneru28,Siap bos.. 👍,0,2024-12-07T01:44:40Z,pengendalian hama
JL2VZdA9wuc,@devitata546,Bisa buat belalang tidak om?,1,2024-12-05T09:31:08Z,pengendalian hama
JL2VZdA9wuc,@narendra-nl3ct,Klo hama belalang bisa ngak??,0,2024-12-01T05:02:07Z,pengendalian hama
JL2VZdA9wuc,@IniP7,kalo pake daun sirsak gitu di blender bareng bawang putih juga min?,0,2024-11-30T09:20:27Z,pengendalian hama
JL2VZdA9wuc,@purcahyonohariprasetyo461,Penyemprotan pestisida berapa kali dalam sebulan bang ?,0,2024-11-20T01:43:04Z,pengendalian hama
JL2VZdA9wuc,@koh_afo,Makasih mas ilmunya 🙏sangat bermanfaat👍,0,2024-11-19T15:21:23Z,pengendalian hama
JL2VZdA9wuc,@bangjoni5806,Cairan nya untuk sekali pakai ya mas 5 siung bawang apa bs kt simpan untuk minggu berikut nya semoga dijawab saya msh butuh jwaban,0,2024-11-16T04:27:38Z,pengendalian hama
JL2VZdA9wuc,@wrestyatisintya,"Hallo Pak, saya mau tanya kalau semisal bawang putihnya diganti dengan diulek bisa ga pak? Terima kasih",0,2024-11-13T08:28:44Z,pengendalian hama
JL2VZdA9wuc,@jayz6313,Klo di campur lgi sm daun sirsak brp lembar om untuk takaran 2ltr air,0,2024-11-08T03:30:09Z,pengendalian hama
JL2VZdA9wuc,@bangjoni5806,Diumur berapa tanaman yg sudah bs di semprot pstisida bawng putih ini om??,0,2024-11-04T07:36:25Z,pengendalian hama
JL2VZdA9wuc,@RizkiMaulana-r4b,Bang aku nanam seledry kok gak mau besar yaa apa yang kurang baru belajar nanam,0,2024-10-26T02:08:32Z,pengendalian hama
JL2VZdA9wuc,@Jajang-k2y,Mantap simpel👍,0,2024-10-21T11:27:12Z,pengendalian hama
JL2VZdA9wuc,@BolehSaja-m4k,Bisa untuk tanaman cabe gak ya? Yang tau mohon bantu di jawab,0,2024-10-17T02:07:45Z,pengendalian hama
JL2VZdA9wuc,@ibrahimbrami8656,"Cara membuat petisida nya sangat mudah dan sesimpel itu , terimakasih banyak atas informasinya.😊😊",0,2024-10-16T12:21:12Z,pengendalian hama
JL2VZdA9wuc,@arisusanti2560,Mau saya coba.. trimakasih infonya pak,0,2024-10-15T03:35:59Z,pengendalian hama
JL2VZdA9wuc,@engkuskusmana6135,Gak bakalan gosongkah?,0,2024-10-11T05:26:54Z,pengendalian hama
JL2VZdA9wuc,@nadilla-rc7nj,Untuk frekuensi pemberiannya berapa kali dalam seminggu?,0,2024-10-10T23:10:19Z,pengendalian hama
JL2VZdA9wuc,@Napoe-rc7yv,"maaf bang,Untuk tnaman kakao bisa gak?",0,2024-10-01T12:14:07Z,pengendalian hama
JL2VZdA9wuc,@shivaana8835,"Maaf kak,apa ini bisa untu menyemprot sawi kol /brokoli",0,2024-09-27T01:55:09Z,pengendalian hama
JL2VZdA9wuc,@samsul9407,Kalau untuk tanaman buah  melon bisa nggak Bang? Dan sebaiknya d lakukan penyemprotan berapa hari sekali? Terima kasih sebelumnya.,0,2024-09-23T01:12:59Z,pengendalian hama
JL2VZdA9wuc,@lovelingga6190,Bisa buat hama belalang ga bang,0,2024-09-18T23:03:19Z,pengendalian hama
JL2VZdA9wuc,@YudiastY,Perfect 👍,2,2024-09-13T23:57:41Z,pengendalian hama
JL2VZdA9wuc,@tegohteguh,Tanaman sy kok masi saja di serang ya pak padahal sering di😮 semprot bawang putih,0,2024-09-13T01:39:50Z,pengendalian hama
JL2VZdA9wuc,@Kop979-v3j,Untuk rasa pada sayuran apakah sama mas,1,2024-09-12T11:51:35Z,pengendalian hama
JL2VZdA9wuc,@cherrywitch1009,Assalamu'alaikum pak apakah aman ini untuk tanaman hidroponik? Apakah tidak mengganggu air nutrisinya?,0,2024-09-10T16:42:35Z,pengendalian hama
JL2VZdA9wuc,@bakubagichannel9143,Sangat menginspirasi saya lihat barang bekas nya jadi manfaat terima kasih,0,2024-09-02T10:00:50Z,pengendalian hama
JL2VZdA9wuc,@mohsyuro7615,Bang kalau daun nya kuning cara atasi gimana...tapi gak ada hamanya bang...balaz ya....,0,2024-08-29T00:22:04Z,pengendalian hama
JL2VZdA9wuc,@Gardenminiku2024,Berlaku buat semut ini bang. Boleh gak kita semprotkan ke tanah sebelum semai bibit? Biar gak di makan semut bibit cabe nya,0,2024-08-23T01:52:58Z,pengendalian hama
JL2VZdA9wuc,@MuhammadIhsan-oz6or,Trimakasih ilmu nya pak...   Berarti boleh aja campur yg lain yak..    sperti daun ketapang pak ...    Boleh pak..?,0,2024-08-21T10:36:23Z,pengendalian hama
JL2VZdA9wuc,@romlirimansah,Untuk takaran 1 tanki 16L bawang nya brapa biji?,0,2024-08-12T17:28:01Z,pengendalian hama
JL2VZdA9wuc,@huawiey7552,Trima kasih atas impormasinya pak,0,2024-07-30T16:51:41Z,pengendalian hama
JL2VZdA9wuc,@mutmainahsiti3530,Cara mengatasi bibit sawi yang masih umur 2mingguan yang daun nya bolong bolong gimana ya kak... Dan apa masih bisa terselamatkan sawinya 😅,0,2024-07-28T08:07:54Z,pengendalian hama
JL2VZdA9wuc,@SupriYono-dy8nj,Mas itu masih ditambah air pa GK waktu mau semprot?trs cara fermentasi semalam itu apa wadahnya harus ditutup atau GK?,0,2024-07-23T03:34:14Z,pengendalian hama
JL2VZdA9wuc,@djokeyid9253,Lebih bagusan mana pak antara b. Merah atau bawang putih,0,2024-07-16T21:07:21Z,pengendalian hama
JL2VZdA9wuc,@BataraArtSpace,Baik..,0,2024-07-13T04:37:57Z,pengendalian hama
JL2VZdA9wuc,@fatimahstfatimah1616,Terimakasih kakak 👍👍🙏🙏,0,2024-07-13T02:48:49Z,pengendalian hama
JL2VZdA9wuc,@elentriusHermanto,Apakah daun sawi juga bisa pak?,0,2024-07-11T10:08:39Z,pengendalian hama
JL2VZdA9wuc,@amirakumanireng1722,Semprotnya setiap brp kali per brp hr ya,0,2024-07-08T08:41:11Z,pengendalian hama
JL2VZdA9wuc,@RamdaniAja-r3t,Kalo 1 tangki 23 liter brp siung mas bawang putih ny???,0,2024-07-01T16:20:22Z,pengendalian hama
JL2VZdA9wuc,@erlynraban8989,Kk apk bisa utk tanaman hias,0,2024-06-28T02:48:32Z,pengendalian hama
JL2VZdA9wuc,@zaenahmad9652,Mau nanya bang.. Apa bisa untuk hama bekicot,1,2024-06-27T14:54:50Z,pengendalian hama
JL2VZdA9wuc,@orangbiasa3266,Kalau belalang pak,0,2024-06-24T09:14:56Z,pengendalian hama
JL2VZdA9wuc,@rahayumasnilamlubis5730,Daun sirsak dan daun pepaya nya berapa banyak pak?,0,2024-06-21T13:31:12Z,pengendalian hama
JL2VZdA9wuc,@TFeni-rh7qh,Hama kebul bisa jgk bg pkek cairan ini ?,0,2024-06-21T09:31:15Z,pengendalian hama
JL2VZdA9wuc,@penggengchanel,"Ilmu yang bermanfaat banget
Terimakasih bos salam sukses",2,2024-06-20T10:55:46Z,pengendalian hama
JL2VZdA9wuc,@Alvian-qx4dx,Setelah pengaplikasian apa perlu dibilas pak,0,2024-06-18T00:26:54Z,pengendalian hama
JL2VZdA9wuc,@ahfunsobroni8114,Waktu nyemprot pagi siang atau sore ????pak,0,2024-06-15T15:11:20Z,pengendalian hama
JL2VZdA9wuc,@Sulami-vq2jc,Makasi berbagi ilmunya,0,2024-06-14T14:21:39Z,pengendalian hama
JL2VZdA9wuc,@MariSoares-sq7wg,Trima ksih infox mas,0,2024-06-13T16:28:13Z,pengendalian hama
JL2VZdA9wuc,@ree.antika,ini bisa untuk mengusir kumbang pemakan daun kak?,0,2024-06-10T16:10:38Z,pengendalian hama
JL2VZdA9wuc,@ree.antika,aku pernah pakai daun kulit bawang saja tp kok pada hangus tanamanku kak 😢 mgkn salah dosis yak,0,2024-06-10T16:09:56Z,pengendalian hama
JL2VZdA9wuc,@kurniasofiya6745,Trimakasih info ilmunya semoga berkah amiin,0,2024-05-29T05:47:46Z,pengendalian hama
JL2VZdA9wuc,@zahroano8111,"Bisa buat daun salam ga pak, daun salam saya banyak kutu warna hitam. Sudah pernah pruning tapi tetap kutu dtng lagi.",0,2024-05-23T07:29:08Z,pengendalian hama
JL2VZdA9wuc,@anthisobrawi3918,"Terima kasih ilmunya pak, ohh ya bagusnya berapa kali dalam seminggu untuk penyiraman air bwg. Bawang putihnya?",0,2024-05-21T15:31:08Z,pengendalian hama
JL2VZdA9wuc,@ElimTaely,"Mantap petani organik saya akan coba, karena tanaman sawi dan bawang saya di makan ulat dan saya tidak ingin memakai bahan kimia , trimakasih ilmunya semoga bermanfaat 🙏🙏🙏",2,2024-05-19T07:59:39Z,pengendalian hama
JL2VZdA9wuc,@orangbiasa3266,"Saya suka dengan channel2 kebun organik , krna sayapun tanam organik, tanpa kimia",1,2024-05-18T11:29:11Z,pengendalian hama
JL2VZdA9wuc,@VannyVanny-b8j,"pak, bole tanya,..",0,2024-05-17T22:20:56Z,pengendalian hama
JL2VZdA9wuc,@siska-v1k,Trimakasih ilmux,0,2024-05-11T07:45:41Z,pengendalian hama
JL2VZdA9wuc,@SogonMaluku,"Klau buat tanaman buah²han seperti lemon anggur dan jambu yg daunnya di makan hama,apa bisa pake racikan bawang putih ini???",0,2024-05-08T09:45:59Z,pengendalian hama
JL2VZdA9wuc,@ewonmuhlisin5072,Alhamdulilah. Smoga Allah membalas kebaikanmu bang. Sngt mmbantu,0,2024-05-04T17:39:35Z,pengendalian hama
JL2VZdA9wuc,@zeaaaa118,mntap,0,2024-05-03T11:32:47Z,pengendalian hama
JL2VZdA9wuc,@Thounny373,Trima kasih,0,2024-04-17T13:01:39Z,pengendalian hama
JL2VZdA9wuc,@Pecekgang43,Trima ks  atas ilmunya bagi kami yang baru belajar berkebun🙏,0,2024-04-11T00:27:02Z,pengendalian hama
JL2VZdA9wuc,@FajarShodiq-l5s,Klo di spritkan ke azola apkh bisa ngaruh ke daunx pak mhn jwnx,0,2024-04-10T03:58:41Z,pengendalian hama
JL2VZdA9wuc,@sunflower3794,"Terima kasih banyak pak ilmunya ,saya baru mau mencoba menanam..
Mudah2n berhasil",0,2024-03-29T21:31:52Z,pengendalian hama
JL2VZdA9wuc,@mr.z4344,Ini makan terus ga pernah kenyang ini 🤣🤣,0,2024-03-28T14:25:09Z,pengendalian hama
JL2VZdA9wuc,@HermanRauf-l8z,😮😮,0,2024-03-20T07:06:32Z,pengendalian hama
