video_id,author,comment,like_count,date,topic,year
JTEhv7JCRF0,@dedisetiadi9451,selma farmhama ditempat saya yg pertama itu ayam tetangga,0,2025-03-19T14:57:12Z,pengendalian hama,2025
JTEhv7JCRF0,@gadgetshop6199,makasih ilmu pa saya mau menanam cabe tapi saya belum berpengalaman,0,2025-03-19T12:32:00Z,pengendalian hama,2025
JTEhv7JCRF0,@napitupulu22,fungsida pestisida dan akarisida bisa di campur pak,0,2025-03-19T01:30:12Z,pengendalian hama,2025
JTEhv7JCRF0,@napitupulu22,pak apa obat daun cabe rawit bolong tapi daun cabenya yang bolong masih hijaumakasih,0,2025-03-19T00:48:21Z,pengendalian hama,2025
JTEhv7JCRF0,@martoyo2-ks2dc,mantap,0,2025-03-18T13:48:02Z,pengendalian hama,2025
JTEhv7JCRF0,@Mantositorus-vq8wi,klo untuk jahe bisa ga pa kasi penjelasan,0,2025-03-17T15:07:14Z,pengendalian hama,2025
JTEhv7JCRF0,@Purbaning,master apakah boleh di mix pupuk daun,0,2025-03-17T06:13:48Z,pengendalian hama,2025
JTEhv7JCRF0,@subarditemanggung2080,terima kasih ilmunya pakde,0,2025-03-16T23:47:01Z,pengendalian hama,2025
JTEhv7JCRF0,@hestihendria7903,terimakasih ilmunya,0,2025-03-16T14:48:27Z,pengendalian hama,2025
JTEhv7JCRF0,@WRG205-fr6ug,abamectin dicampur mancozeb bisa berarti ya pak,0,2025-03-16T13:21:45Z,pengendalian hama,2025
JTEhv7JCRF0,@AznaAyuwinata,kalo sudah kriting apa obatnya pak,0,2025-03-15T22:32:39Z,pengendalian hama,2025
JTEhv7JCRF0,@loraloralora7872,mantap,0,2025-03-15T18:56:20Z,pengendalian hama,2025
JTEhv7JCRF0,@akubingunglive,terima kasih ya pak atas ilmunya mudah an pertanian semakin maju penjelasanya begitu detail n mdh di terima bg petani pemula sprti sy,0,2025-03-15T07:30:29Z,pengendalian hama,2025
JTEhv7JCRF0,@TeguhWicaksono-m6c,terimakasih atas edukasi yang luar biasa sangat detil dan mampu menjawab pertanyaan dari pemula semoga tambah berkah untuk chanel bapak,0,2025-03-15T06:15:26Z,pengendalian hama,2025
JTEhv7JCRF0,@Anakpinggiran-91,minggu pertama itu dua bahan di campur ya pak,0,2025-03-14T18:03:24Z,pengendalian hama,2025
JTEhv7JCRF0,@IdrisEfendi-x2l,kalo sedang berbunga apa boleh di semprot pake amistartop dan abacel pak,0,2025-03-14T17:26:21Z,pengendalian hama,2025
JTEhv7JCRF0,@kasdiyokasdiyo9073,terimakasih pk atas ilmu pengetahuan tentang penanaman cabe dngn cara pemumupukan serta pengendalian hama pd cabe,0,2025-03-14T07:38:21Z,pengendalian hama,2025
JTEhv7JCRF0,@CarikKliwon,fungisida dan insektisida itu klo dicampur boleh gak pak,0,2025-03-13T16:58:28Z,pengendalian hama,2025
JTEhv7JCRF0,@denbagus9899,matur suwu info nya cara penanganan penyakit opt pd cabe bagi saya gini pak pada intinya kita sebagai petani tdk bisa meninggal kan apa itu pranata mangsa saya petani jawa semodern petani apa pun ttp memakai perhitungan mangsa salam pejuang pangan,0,2025-03-13T01:58:53Z,pengendalian hama,2025
JTEhv7JCRF0,@mazam5200,banyak sekali obatnya,0,2025-03-12T14:08:28Z,pengendalian hama,2025
JTEhv7JCRF0,@AyiHidayat-d9l,mengatasi hama trips pak gimana insektisida apa aja udah kebal,0,2025-03-11T21:27:16Z,pengendalian hama,2025
JTEhv7JCRF0,@DediHadiana-xl6nl,sehat sehat selalu pak semoga ilmu yang bapak berikan di balas alloh swt ammmiiiinnnn,1,2025-03-11T15:15:09Z,pengendalian hama,2025
JTEhv7JCRF0,@TopengHitam03,abah saya baru ketemu channel abah kalau boleh request bisa buat strategi gimana caranya menghadapi tanaman yang tidak teratur pola tanamnya karena ada beberapa tanaman yang harus di tanam ulang akibat serangan penyakit terima kasih,1,2025-03-11T04:30:26Z,pengendalian hama,2025
JTEhv7JCRF0,@KawauAmah,mksih banyak ilmunya pak saya baru ikut,0,2025-03-10T16:50:18Z,pengendalian hama,2025
JTEhv7JCRF0,@YosiaSimanjorang-e6b,makasih pak ilmunya,0,2025-03-10T13:07:31Z,pengendalian hama,2025
JTEhv7JCRF0,@NurhadiHadi-p9f,maap pak saya sering tanya mklum pemula lagi belajar menanam,1,2025-03-10T12:18:23Z,pengendalian hama,2025
JTEhv7JCRF0,@NurhadiHadi-p9f,pungisida sama insektisidanya di mix ya untuk skala rumahan dosisnnya berapa ya,0,2025-03-10T12:16:51Z,pengendalian hama,2025
JTEhv7JCRF0,@asmunitinambunan8757,apa bisa fungi dicampur insek,0,2025-03-10T09:02:25Z,pengendalian hama,2025
JTEhv7JCRF0,@Salwakamiliyya749,trima kasih bapak atas ilmunya aku adalah petani pemula penjelasanya detail persis saat aku kuliah smoga bapak sehat slu dam panjang umur,0,2025-03-10T06:42:04Z,pengendalian hama,2025
JTEhv7JCRF0,@gunawandede2553,lem nya nama nya apa bpk haji yg di oleskan di botol aqua yg sy lihat di bpk haji udin,0,2025-03-10T00:30:29Z,pengendalian hama,2025
JTEhv7JCRF0,@burhannurashofa,izin menyampaikan pernyataan bapak saya sudah ikuti tata cara pemupukan cabe dari bapak dan mendapatkan hasil yang signifikan namun ada kendala saya adanya cabe yang sudah berbuah ada nya temuan di buah cabenya berlubang dan setelah saya bedah secara perlahan ada apa di dalam cabe yang berlubang itu ada ulat kecil dari pernyataan saya itu tadi adalah masalah buat saya jadi mohon bantuan dari bapak sedianya memberi ulasan sampai tata cara dan obat apa untuk mengantisipasi hal seperti itu di penanaman selanjutnya terima kasih bapak sebelumnya semoga selalu di beri kesehatan untuk bapak dan crewnya,0,2025-03-09T20:30:33Z,pengendalian hama,2025
JTEhv7JCRF0,@tintinkristini6790,trim atas pemyampaiannya sangat jelas dan dimengerti cita sy ingin brlajar bertani cabe rawit,0,2025-03-08T15:18:34Z,pengendalian hama,2025
JTEhv7JCRF0,@hasyimanis-vs2gn,terimakasih atas ilmunya smg berkah dan bpk senantiasa diberikan kesehatan salam sukses selalu,3,2025-03-08T14:31:53Z,pengendalian hama,2025
JTEhv7JCRF0,@LAg069,di lanjut trus pak,0,2025-03-08T07:50:13Z,pengendalian hama,2025
JTEhv7JCRF0,@BarelangBatam-b2j,pak izin bertanya cara mencegah hama rayap tanah gimna pak mksih,0,2025-03-08T05:11:00Z,pengendalian hama,2025
JTEhv7JCRF0,@tonikuswoyo8583,cabe sy rontok kang udah gede buahnya tau tau busuk trus rontok bagusnya obat apa ya,0,2025-03-07T16:19:17Z,pengendalian hama,2025
JTEhv7JCRF0,@ipungnihbos7486,saya masih pemula tapi sepemahaman saya bahan aktip dipekotenazol itu bisa mengganggu pase vegetatif tapi saya setuju konsep nya makasih ilmu nya pa,0,2025-03-07T13:14:30Z,pengendalian hama,2025
JTEhv7JCRF0,@rodiCrp-u9i,pak boleh bahan tembaga di campur insek dan fungisida terima kasih,0,2025-03-07T02:30:44Z,pengendalian hama,2025
JTEhv7JCRF0,@NathanRaka,pak saya nunggu vidio tentang busuk batang,0,2025-03-06T14:01:37Z,pengendalian hama,2025
JTEhv7JCRF0,@AkbarMaulana-oj4vn,ijin bertanya lagi pak menananam cabe rawit di polibag x bagus satu pohon ataw pohon pak,0,2025-03-06T12:05:44Z,pengendalian hama,2025
JTEhv7JCRF0,@rudihermanto5353,kapan panen atau mulai petik buah cabe,0,2025-03-06T01:08:04Z,pengendalian hama,2025
JTEhv7JCRF0,@bowotrans,pak mau tanya kalau pengaplikasan fungi kita lakuan mix dengan lain bahan aktif adakah efek samping nya pak kemudian apabila fungi di mix dengan insek tersebut apakah juga bisa efektif pak mohon tanggapanya,0,2025-03-05T18:28:27Z,pengendalian hama,2025
JTEhv7JCRF0,@AnjasUmar-u6u,dosisx brp ltr air,0,2025-03-05T14:51:02Z,pengendalian hama,2025
JTEhv7JCRF0,@putrianjely8149,maaf pirus kucing apa sulusinya,0,2025-03-04T16:57:26Z,pengendalian hama,2025
JTEhv7JCRF0,@evellynbjbj8024,wow thanks sgt membntu,0,2025-03-04T02:37:35Z,pengendalian hama,2025
JTEhv7JCRF0,@ceplepulk979,alhmdllh saya menemukan chanel yg pas alya rencana saya mau nanam cabai sesudah padi dipanen mksh pencerehanya semoga sllu di beri kesehatan bpk aamiin,0,2025-03-02T16:08:12Z,pengendalian hama,2025
JTEhv7JCRF0,@ArifKuswati,bagai mana cara proses pindah tanam yg betul dan tidak mempengaruhi pertumbuhan cabe itu sendiri cara tanam yg betul,0,2025-03-01T16:02:58Z,pengendalian hama,2025
JTEhv7JCRF0,@dedisapari8761,menyimak bapak,1,2025-03-01T15:29:17Z,pengendalian hama,2025
JTEhv7JCRF0,@sariantosari1762,luar biasa sy yg selalu bingung karena pemula langsung paham terima kasih bapak,0,2025-02-27T15:18:30Z,pengendalian hama,2025
JTEhv7JCRF0,@rohanawijaya6287,penjelasan yg luar biasa,0,2025-02-27T13:07:17Z,pengendalian hama,2025
JTEhv7JCRF0,@haderibalukung3652,bang bagaimana cara mengatasi busuk buah buatkan video nya,0,2025-02-27T04:49:00Z,pengendalian hama,2025
JTEhv7JCRF0,@haderibalukung3652,pungisida insektisida bisa ga di campur untuk penyemprotan,0,2025-02-27T04:25:18Z,pengendalian hama,2025
JTEhv7JCRF0,@Hayonoisman-q4e,minta solusiny pak menanam cabe baiknya dibuat bedengan atau lahan datar saja,0,2025-02-25T17:03:02Z,pengendalian hama,2025
JTEhv7JCRF0,@niluhtama731,bali hadir pak saya senang dengan penjelasannya simpel dan jelas,0,2025-02-25T15:26:07Z,pengendalian hama,2025
JTEhv7JCRF0,@Mikailari-z1z,sudah bnyak klunyuran di chanel orang lain chanel ini lah yg pas mp pmula lagi cari ilmu mau nanam cabe pemula bnget,0,2025-02-25T13:31:03Z,pengendalian hama,2025
JTEhv7JCRF0,@alamwilmar83,mantap sekali sy pekerja pabrik jadi tertarik ingin bertani kl lihat kanal bapak ini trimaksih pak,0,2025-02-25T11:44:54Z,pengendalian hama,2025
JTEhv7JCRF0,@DodoDodo-o1f,sangat membatu bagi pemula terimakasih,0,2025-02-25T02:15:05Z,pengendalian hama,2025
JTEhv7JCRF0,@iwanmulyadi7757,terimakasih pak ilmu manfaat nya smg jd amal jariyah aamiin yra,0,2025-02-23T15:52:39Z,pengendalian hama,2025
JTEhv7JCRF0,@iwanmulyadi7757,apresiasi utk selma farm dlm menyampaikan info ilmu manfaatnya lugas jelas mudah difahami trimakasih smg bapak sehat sukses selalu jazakallohu khoir n b maaf pak klo boleh usul sebutkan nama bapak,0,2025-02-23T15:45:40Z,pengendalian hama,2025
JTEhv7JCRF0,@kokovloger5345,alhamdulillah nemu chanel yg sangat bermanfaat,0,2025-02-23T14:24:45Z,pengendalian hama,2025
JTEhv7JCRF0,@YantjeOmpi,terima pak untuk sarannya,0,2025-02-23T05:51:44Z,pengendalian hama,2025
JTEhv7JCRF0,@IRULanamsps,setelah lihat tutorial bapak saya jadi ingin membangunkan lahan yg tertidur puluhan tahun cuma ditumbuhi pohon kelapa dan rumput liar untuk coba budidaya cabai,0,2025-02-22T23:25:39Z,pengendalian hama,2025
JTEhv7JCRF0,@AndreTubaba-p1r,pumisida dan insektisida apa saja yg harus kita siapkan di masa pegetatip dan masa generatif pak,0,2025-02-22T14:14:33Z,pengendalian hama,2025
JTEhv7JCRF0,@fathanelkaka,pencegahan layu sudah ada belum ya pak,0,2025-02-22T11:47:47Z,pengendalian hama,2025
JTEhv7JCRF0,@kusniantokusnianto6611,untuk mengetahui ph tanah gimn caranya jika tdk menggk alat ph tanah,0,2025-02-22T10:28:42Z,pengendalian hama,2025
JTEhv7JCRF0,@kangasepsutisna,terima kasih ilmu nya pak l,0,2025-02-22T06:31:56Z,pengendalian hama,2025
JTEhv7JCRF0,@NiaKurniati-s5d,yang sy butuh kan untuk mengobati bukan menceqah karena untuk mencegah udah kelewat trims,0,2025-02-22T04:17:21Z,pengendalian hama,2025
JTEhv7JCRF0,@SyahrulZakiramadan,izin download pak,0,2025-02-20T13:35:41Z,pengendalian hama,2025
JTEhv7JCRF0,@asihasahasuh8180,makasih tolong caranya tanam milon pak,0,2025-02-20T07:18:51Z,pengendalian hama,2025
JTEhv7JCRF0,@KartinaEmih,pak bagemana cara mencegah buahnya suka item atau busuk,0,2025-02-19T14:06:30Z,pengendalian hama,2025
JTEhv7JCRF0,@Riza-b5j,semoga bapak sehat selalu ilmunya sangat bermanfaat,0,2025-02-19T09:35:49Z,pengendalian hama,2025
JTEhv7JCRF0,@DanuHabib,assalamualikum abang coba berikan saran cara merawat kelapa agar sehat dan berbuah lebat da apa saja pupuk yang kita pake,0,2025-02-19T03:37:40Z,pengendalian hama,2025
JTEhv7JCRF0,@aingfishing,pak mau tmya mhon di jwab ituu klo pnyemprotan hama satu minggu stelah tanam brarti stelah pmukan apa sebelum pmupukan ya pak apa selang waktu beberapa hari dlu apa di barengkan ya pak trimakasi pak,0,2025-02-18T11:38:04Z,pengendalian hama,2025
JTEhv7JCRF0,@Muhpawit79Pawit,semoga chanel penyuluhuan pertanian kususnya cabe terus berlanjut,0,2025-02-18T10:08:51Z,pengendalian hama,2025
JTEhv7JCRF0,@Muhpawit79Pawit,ada no wanya pak apa boleh minta,0,2025-02-18T10:07:35Z,pengendalian hama,2025
JTEhv7JCRF0,@Muhpawit79Pawit,mantap sangat bermanfaat ilmunya lanjut terus pak,0,2025-02-18T09:49:02Z,pengendalian hama,2025
JTEhv7JCRF0,@jujunjunaedi1122,mantap penjelasanya,0,2025-02-18T01:03:50Z,pengendalian hama,2025
JTEhv7JCRF0,@teguhsantoso1557,kalau saya sdh kena antraknosa patek pakai amistartop karna sifatnya sistemik kalau untuk mencegah pakai antracol saja bila musim hujan,0,2025-02-17T17:13:07Z,pengendalian hama,2025
JTEhv7JCRF0,@Aceh-r1e,tolong di ajari kami tentang penyembuhan penyakit membusuk hitam buah cabai ini sangat rentan terjadi di daerah kami mohon pencerahannya pak,0,2025-02-17T14:10:33Z,pengendalian hama,2025
JTEhv7JCRF0,@rendiparidduar3447,apakah insektisida fungisida bisa di campur di dalam tank penyemprotan pak mohon di balas,0,2025-02-17T13:47:27Z,pengendalian hama,2025
JTEhv7JCRF0,@PakEko-j9h,mantap omku,0,2025-02-17T10:18:01Z,pengendalian hama,2025
JTEhv7JCRF0,@suryanatanizar,ijin bertanya pak untuk liter air brp dosis agrimec biasakah di campur perekat terima kasih,0,2025-02-16T10:13:31Z,pengendalian hama,2025
JTEhv7JCRF0,@msitorus8402,terima kasih atas ilmu yg bapak berikan,0,2025-02-15T17:07:08Z,pengendalian hama,2025
JTEhv7JCRF0,@tarnoae2072,subhanallah mantap pencerahanya,0,2025-02-15T10:41:16Z,pengendalian hama,2025
JTEhv7JCRF0,@TerMonn-n5i,ikut nyimak om,0,2025-02-15T10:31:03Z,pengendalian hama,2025
JTEhv7JCRF0,@itinksaja817,obatannya brapa brapa sendok per tangki kek,0,2025-02-15T07:40:18Z,pengendalian hama,2025
JTEhv7JCRF0,@dadangputra7047,punten cilegonya cilegon mana yah pak,0,2025-02-14T08:02:42Z,pengendalian hama,2025
JTEhv7JCRF0,@rustamdt7085,mantap dan profesional mudah mudahan petani berjaya dimasa yang akan datang,0,2025-02-13T17:07:24Z,pengendalian hama,2025
JTEhv7JCRF0,@RiyantoKalipakem,pupuk nya mahal semua tidak ada yang pakai pupuk subsidi dan obatnya juga yang punya harga mahal semua apakah kalo kapasitas lahan sedikit bisa untung,0,2025-02-12T12:58:30Z,pengendalian hama,2025
JTEhv7JCRF0,@fazailya410,trimaksh kontenx,0,2025-02-11T21:05:36Z,pengendalian hama,2025
JTEhv7JCRF0,@densepatusandal6942,mlm pak mau tanya untuk kasih pupuk kan terjadwal apakah penyiraman mineral tanpa obat dilakukan tiap hari tidak jadi masalah terimakasih,0,2025-02-11T12:19:29Z,pengendalian hama,2025
JTEhv7JCRF0,@Pertanimelenial,mhon maaf suhu mohon jabarkan penjadwalan pemupukan dengan penyeprain insek dan fungi apakah cara pengaplikasianya barengan atau ada rentan waktu jeda nya,0,2025-02-11T10:00:51Z,pengendalian hama,2025
JTEhv7JCRF0,@RasikunOppo,semoga bapak sehat selalu untuk menjabarkan ilmu pertanian,0,2025-02-10T16:08:29Z,pengendalian hama,2025
JTEhv7JCRF0,@sadarSitanggang-h5i,melon op horas,0,2025-02-10T14:47:26Z,pengendalian hama,2025
JTEhv7JCRF0,@ysf-tg8lf,matur swun,0,2025-02-10T07:04:26Z,pengendalian hama,2025
JTEhv7JCRF0,@IdrisDiri-gn2rq,ph air untuk pelarut insektisida fungisida brapa pak,0,2025-02-09T04:14:44Z,pengendalian hama,2025
JTEhv7JCRF0,@adydhiona5954,pak saya mau tanya ini cara pengaplikasian obat nya gimana dengan cara di kocor atau di spray pak tolong di bantu,0,2025-02-08T17:46:41Z,pengendalian hama,2025
JTEhv7JCRF0,@SamiRan-un6gh,inilah chanel yang harus dijadikan guru sebagai pembelajaran pertanian,0,2025-02-08T15:07:19Z,pengendalian hama,2025
JTEhv7JCRF0,@xko_mancingchannel4868,itu ukuran polybag berapa pak,0,2025-02-08T14:51:09Z,pengendalian hama,2025
JTEhv7JCRF0,@cahayaHatiku-r8u,mantap sekali sy serasa kuliah pertanianmurah rezki seht selalu pak,0,2025-02-08T00:35:35Z,pengendalian hama,2025
JTEhv7JCRF0,@EndiSuryadi-xe4to,setiap berapa hari pemupukan dan penyeprotan hama,0,2025-02-07T13:34:46Z,pengendalian hama,2025
JTEhv7JCRF0,@sabriismi2462,mantap akurat penjelelasan ya,0,2025-02-07T05:47:46Z,pengendalian hama,2025
JTEhv7JCRF0,@Sabri-f6t,mantap jelas akurat pk,0,2025-02-07T05:22:38Z,pengendalian hama,2025
JTEhv7JCRF0,@azaryasamara3070,bisa ditambah dengan pupuk daun nutrisi pak,0,2025-02-06T04:24:57Z,pengendalian hama,2025
JTEhv7JCRF0,@warsiwarsi-he1kh,makasih ilmunya pak,0,2025-02-05T08:28:59Z,pengendalian hama,2025
JTEhv7JCRF0,@GadangJoss,pk mau tanya apkah cal ha bisa d campur kno merah tlong d jwb pk,0,2025-02-04T14:33:41Z,pengendalian hama,2025
JTEhv7JCRF0,@septiautamaputri6610,tapi kalo bahan aktif golongan azol digunakan difase vagetatif apakah tidak akan menghambat pertumbuhan paman,0,2025-02-04T13:55:07Z,pengendalian hama,2025
JTEhv7JCRF0,@dafidapriyana2257,seperti kuliah lagi pak,0,2025-02-04T08:13:40Z,pengendalian hama,2025
JTEhv7JCRF0,@AchriArief,mantab bpk semoga jd motifasi buat kami sehat selalu ya pak,0,2025-02-03T07:07:23Z,pengendalian hama,2025
JTEhv7JCRF0,@yarmarzaihulu9592,serasa di kuliahi sehat selalu ya pak,0,2025-02-02T13:46:02Z,pengendalian hama,2025
JTEhv7JCRF0,@winartobaru7476,semoga selalu diberi kesehatan bapak,0,2025-02-02T12:09:38Z,pengendalian hama,2025
JTEhv7JCRF0,@khalid1807-j8w,sehat selalu pak,0,2025-02-02T00:20:19Z,pengendalian hama,2025
JTEhv7JCRF0,@mahmoedrobialhamdi230,untuk pengendalian hamanya apa bareng dengan waktu ngocornya pak atau sehari setelah ngocor,0,2025-02-01T14:57:02Z,pengendalian hama,2025
JTEhv7JCRF0,@friskadermayanti,nonton video bapak gmpang dipahami bgi kmi petani buat video cara pemupukan bawang,0,2025-02-01T11:51:28Z,pengendalian hama,2025
JTEhv7JCRF0,@IsMail-bb4ic,terimakasih bapak atas ilmunya sangat bermanfaat buat saya pribadi semoga bapak sehat selalu,0,2025-02-01T03:16:12Z,pengendalian hama,2025
JTEhv7JCRF0,@lulusafuroh644,semngatvpak kliatya tulus,0,2025-02-01T03:15:13Z,pengendalian hama,2025
JTEhv7JCRF0,@silalahisarepina7801,terimakasih banyak buat bapak ilmu yg bapak miliki sudah bapak bagikan buat saya panjang umur dan sehat selalu tuhan menyertai setiap langkah bapak,0,2025-01-31T15:08:01Z,pengendalian hama,2025
JTEhv7JCRF0,@endangsupriadisupriafi9233,pak rekomendasi pupuk dasar yg maxsimal untuk cabe merah keriting trmksh,0,2025-01-31T12:39:18Z,pengendalian hama,2025
JTEhv7JCRF0,@onyonkdkk6701,assalamualaikum wr wbluar biasa pak penjelasan nya yang saya pahami selama ini untuk budidaya khusus tanaman cabai ada dua periode yaitu vegetatf dan generatif tp dari penjelsan yg bapak sampaikan itu dimulai dari pindah tanam yang ingin saya tanyakan adalah adalah pada pase semai sampai dengan siap tanam apakah masuk pase vegetatif juga kemudian bagaimana cara pemberian pupuk serta insektisida u menyuburkan dan mencegah penyakit agar bibit cabai benar siap u pindah tanam terimakasih,0,2025-01-31T03:29:30Z,pengendalian hama,2025
JTEhv7JCRF0,@leksytonta3886,hanya doa yg dpt kami sampaikan sebagai ucapan trima kasih kami kpd bapak krn bapak berhati mulia mau berbagi ilmu tanpa melalui pendidikan formal,0,2025-01-31T02:58:39Z,pengendalian hama,2025
JTEhv7JCRF0,@leksytonta3886,bapak sangat berhati mulia krn bspak mau berbagi ilmu ilmu yg bapak berikan mudah dipahami smoga bapak diberikan sehat dan kuat dan smoga umur panjang,0,2025-01-31T02:50:43Z,pengendalian hama,2025
JTEhv7JCRF0,@leksytonta3886,video ini sangat bermanfaat bagi kami petani di desa trima kasih videonya,0,2025-01-31T02:47:00Z,pengendalian hama,2025
JTEhv7JCRF0,@edinglawu3937,mantap,0,2025-01-30T15:16:25Z,pengendalian hama,2025
JTEhv7JCRF0,@FathulBahri-f2r,fungisida sama ingsekksida bleh gx di campur pak,0,2025-01-30T14:05:05Z,pengendalian hama,2025
JTEhv7JCRF0,@SautsiahaanSiahaan-l5l,mantul pak boss,0,2025-01-29T17:36:50Z,pengendalian hama,2025
JTEhv7JCRF0,@adelinehadi5640,saat penggunaan pestisida misal di week apakah harus tiap hari atau hari sekali,0,2025-01-28T15:49:52Z,pengendalian hama,2025
JTEhv7JCRF0,@Ade38-i5h,klo pupuk kocor apa aja pa yg di gunakan nya,0,2025-01-28T15:38:12Z,pengendalian hama,2025
JTEhv7JCRF0,@HironimusMatoneng-lu5sd,sangat memotifasi mantap trima ksh atas pembelajrannya,1,2025-01-28T14:31:59Z,pengendalian hama,2025
JTEhv7JCRF0,@kopihitam3696,terimakasih pak saya merasakan bayak kemasukan yang berguna,0,2025-01-28T07:36:12Z,pengendalian hama,2025
JTEhv7JCRF0,@sukminpenghulu1288,maaf ya saya tunggu tutorial perawatan khusus,0,2025-01-27T12:33:06Z,pengendalian hama,2025
JTEhv7JCRF0,@duajalu9897,pak cilegon sebaleah mana sy dari mancak boleh kah silaturahmi pak,0,2025-01-27T12:20:55Z,pengendalian hama,2025
JTEhv7JCRF0,@HansRaja-x2x,trima kasih atas penjelasannya,0,2025-01-27T10:01:47Z,pengendalian hama,2025
JTEhv7JCRF0,@paktolib,asalamualaikum pak mengatssi busuk buah cabe,0,2025-01-27T04:31:41Z,pengendalian hama,2025
JTEhv7JCRF0,@SisWanto-b6q3g,terimakasih bapak,0,2025-01-27T04:12:34Z,pengendalian hama,2025
JTEhv7JCRF0,@AntoGenk-n7z,pak aku tanam klapa makan biar subur dan berbuah caranya cemana,0,2025-01-26T13:34:59Z,pengendalian hama,2025
JTEhv7JCRF0,@elisnurlaila9675,terimakasih ilmunya bapak jadi ingin bertani,0,2025-01-26T05:08:21Z,pengendalian hama,2025
JTEhv7JCRF0,@Ngadiyarti-i4o,terima kasih profesor saya sangat terbantu sekali,1,2025-01-26T02:12:44Z,pengendalian hama,2025
JTEhv7JCRF0,@Ngadiyarti-i4o,penyampaian materinya baik sekali dan detil sekali,0,2025-01-26T02:11:28Z,pengendalian hama,2025
JTEhv7JCRF0,@kurniawanvivo147,sehat sllu pak sangat bermanfaat ilmu dari anda,0,2025-01-25T18:19:42Z,pengendalian hama,2025
JTEhv7JCRF0,@masopick8388,terimakasih pak untuk informasinya mau tanya pak kalo bahan aktif tembaga apakah bisa di campur dengan insek perekat dan fungisida lain,0,2025-01-25T05:15:41Z,pengendalian hama,2025
JTEhv7JCRF0,@misrunjihad607,bagaimana cara masang genol penyebab buah busuk ada lagi gemana buah supaya tidak rontok trm,0,2025-01-25T02:06:17Z,pengendalian hama,2025
JTEhv7JCRF0,@GonangBae-g5x,trims bpk sangat bermanfaat semoga jadi amal yg terbaik,0,2025-01-24T10:31:08Z,pengendalian hama,2025
JTEhv7JCRF0,@BiringBiring-c1n,luar biasa bapak sehat selalu,0,2025-01-24T00:01:25Z,pengendalian hama,2025
JTEhv7JCRF0,@anggarismana2174,yg minggu ke itu manko z di gabung sama abamektin akarisida ya pak,0,2025-01-23T13:37:40Z,pengendalian hama,2025
JTEhv7JCRF0,@anwarsebatik,terima ksih bapak sangat bermanfaat sekali ilmunya semoga sehat selalu,0,2025-01-23T02:53:07Z,pengendalian hama,2025
JTEhv7JCRF0,@Dulohupaid,saya tanam cabai di polibag sekitar polybag tanaman cabai saya sudah berumur remaja namun terkena keriting dan daunya menguning bahkan daunnya mulai jatuh ada juga batang dan daun berwarna kecoklatan dan tiba tiba daunyya jatuh padahal masih hijau pertumbuhan cabai saya jadi lambat dan beberapa tanaman cabai tiba tiba layu dan mati apakah ada solusi tentang masalah tanaman cabai saya itu perkenalkan saya melki dari gorontalo,0,2025-01-22T02:35:07Z,pengendalian hama,2025
JTEhv7JCRF0,@zfpitopang,terima kasih informasi nya prof sangat bermaamfata bagi saya pemula,0,2025-01-21T15:09:15Z,pengendalian hama,2025
JTEhv7JCRF0,@AKHMADSUBAIDI-hl3hy,terima kasi atas keterangannya semoga bpk sehat selalu dan gemana cara mengatasi penyakit cabi dgn organik mohon penjelasan,0,2025-01-21T10:24:54Z,pengendalian hama,2025
JTEhv7JCRF0,@WBVlog-67,salam sehat pak,0,2025-01-21T04:33:51Z,pengendalian hama,2025
JTEhv7JCRF0,@AkoLubis,kalo antracol di mix dgn curacron brapa ukuran dosis nya per tangki pak mohon pnjelasannya pak,0,2025-01-20T17:12:20Z,pengendalian hama,2025
JTEhv7JCRF0,@RintosihombingRintosihombng,kurang jelas ngomomong merek boleh beda yg penting bahan aktifya pa biar biar org lain tdk bingung satu contoh kita demam kita beli obat demam bukan sakit perut yg penting bahannya sama kn kita sembuh soal obat tdi seharusnya bahan aktif soal merek banyak apa,0,2025-01-20T16:28:01Z,pengendalian hama,2025
JTEhv7JCRF0,@Datuokdatuok-zx9ju,terima kasih ilmunya pak saya baru mulai belajar menanam cabe tapi daun nya keriting pak,0,2025-01-20T07:49:06Z,pengendalian hama,2025
JTEhv7JCRF0,@nurendah7894,terimakasih bpk maa syaa allah ilmu gratis serasa lg kuliah di pertanian semoga ilmunya barokah aamiin,0,2025-01-20T05:48:20Z,pengendalian hama,2025
JTEhv7JCRF0,@RendyRen-wg6gf,makasih ilmu y somoga bermaat,0,2025-01-19T15:27:51Z,pengendalian hama,2025
JTEhv7JCRF0,@RendyRen-wg6gf,kau musim hujan bayak layu,0,2025-01-19T15:15:09Z,pengendalian hama,2025
JTEhv7JCRF0,@dark_meter3673,assalamualaikum pak tolong rekomendasinya beberapa untuk insektisida lalat buah yg paling ampuh mohon disebut merek bahan aktifnya makasih,0,2025-01-19T14:21:54Z,pengendalian hama,2025
JTEhv7JCRF0,@hasanulabidin2678,berarti di minggu ke roling lagi ke minggu pertama begitu terus di minggu ke atau ke enam bisa juga amistartop di minggu ke nya juga bosku,0,2025-01-19T13:49:32Z,pengendalian hama,2025
JTEhv7JCRF0,@Endik-yo8op,pembusukan batang cara menanggulangi gemana ya pak,0,2025-01-19T10:56:10Z,pengendalian hama,2025
JTEhv7JCRF0,@MuhammadIrfan-o5j2f,makasih ilmu nya pak,0,2025-01-18T16:04:33Z,pengendalian hama,2025
